"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Sep 14, 2022 1:55:51 AM PDT","16514271941","Order","114-5017619-6370601","CN047-002-09","BARbee Japanese Traditional Chirimen & Kimono Print Fabric Sewing Craft Cute Goldfish Cosmetic Jewelry Key Pouch Coin Purse Drawstring Bag for girls w","1","amazon.com","Standard Orders","Amazon","ST CHARLES","IL","60175-8395","MarketplaceFacilitator","12.69","0.89","0","0","0","0","0","0","0","0","-0.89","-1.90","-2.47","0","0","8.32"
"Sep 14, 2022 2:16:22 AM PDT","16514271941","Order","112-2839516-3737027","N136-BA00243-R-PR","Stick-on Red Round Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Car, Trailer, T","1","amazon.com","Standard Orders","Amazon","Taylor","Texas","76574","MarketplaceFacilitator","9.99","0.82","3.29","0","0","0","0","0","-3.29","0","-0.82","-1.20","-2.66","0","0","6.13"
"Sep 14, 2022 2:25:41 AM PDT","16514271941","Order","113-9281799-0321025","T61-YM-4216EW-1-75","Waterproof LED Rear License Plate Tag Lights Backup Reverse Lights for Bike Vehicles Car Motorcycle Scooter (White)","1","amazon.com","Standard Orders","Amazon","SAN ANTONIO","TX","78247-3923","MarketplaceFacilitator","10.99","0.91","0","0","0","0","0","0","0","0","-0.91","-1.32","-2.47","0","0","7.20"
"Sep 14, 2022 3:21:41 AM PDT","16514271941","Order","112-7618546-8501053","T36-KM206-A-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, House","1","amazon.com","Standard Orders","Amazon","CLARKSBURG","MD","20871-3441","MarketplaceFacilitator","10.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.32","-3.07","0","0","6.60"
"Sep 14, 2022 3:35:33 AM PDT","16514271941","Order","111-1881438-0737811","CM-000098-2-PR","BAR Autotech 1157 Replacement Sockets - BAY15D 2057 2357 7528 LED Bulbs Plastic Socket Holder Plugs Connectors with 20AWG Pigtail Wires For Rear Brake","1","amazon.com","Standard Orders","Amazon","KNOXVILLE","TN","37923-5806","MarketplaceFacilitator","9.99","0.92","0","0","0","0","0","0","0","0","-0.92","-1.20","-2.94","0","0","5.85"
"Sep 14, 2022 3:38:49 AM PDT","16514271941","Refund","113-3082752-9273047","N135-BB00242","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Cloud)","1","amazon.com","Standard Orders","Amazon","NEW CITY","NY","10956-2861","MarketplaceFacilitator","-19.49","-1.63","0","0","0","0","0","0","0","0","1.63","2.34","0","0","0","-17.15"
"Sep 14, 2022 4:02:36 AM PDT","16514271941","Service Fee","","","Subscription","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-21.53","-21.53"
"Sep 14, 2022 4:17:48 AM PDT","16514271941","Order","114-8318573-5945031","T105-71312FG-9","FTP Charge Pipe Replacement Accessories O-ring+C Clamp for Engine N54 N55 S55","1","amazon.com","Standard Orders","Amazon","DOVER","FL","33527-6011","MarketplaceFacilitator","32.99","2.47","0","0","0","0","0","0","0","0","-2.47","-3.96","-3.07","0","0","25.96"
"Sep 14, 2022 4:26:34 AM PDT","16514271941","Order","112-2458173-6920203","CN038-114-A-R","BAR Autotech TPU Key Cover Skin Fit Remote Key Keyless Entry Car Shell Case 3 Buttons for Ford Focus 3 Escape Fiesta ST Titanium Mondeo Ecosport Kuga","1","amazon.com","Standard Orders","Amazon","SAN LEANDRO","CA","94577-5451","MarketplaceFacilitator","8.99","0.97","0","0","0","0","0","0","0","0","-0.97","-0.72","-3.07","0","0","5.20"
"Sep 14, 2022 7:59:16 AM PDT","16514271941","Order","112-4111239-0874659","CN047-006-04","BAR AUTOTECH Zipper Japanese Style Lucky Cat - Fortune Cat Coin Purse Mini Pouch holder Keys Case for Credit cards, Makeup, Credit and Accessories (Bl","1","amazon.com","Standard Orders","Amazon","MITCHELL","IN","47446-1915","MarketplaceFacilitator","14.29","1.00","0","0","0","0","0","0","0","0","-1.00","-2.14","-3.07","0","0","9.08"
"Sep 14, 2022 8:23:56 AM PDT","16514271941","Order","114-0679955-5266654","CN047-001-20","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Green Chinese Pattern)","1","amazon.com","Standard Orders","Amazon","Niagara Falls","NY","14304-1551","MarketplaceFacilitator","18.49","1.48","0","0","0","0","0","0","0","0","-1.48","-2.77","-3.07","0","0","12.65"
"Sep 14, 2022 8:53:43 AM PDT","16514271941","Order","111-1857069-1321067","CM-000098-2-PR","BAR Autotech 1157 Replacement Sockets - BAY15D 2057 2357 7528 LED Bulbs Plastic Socket Holder Plugs Connectors with 20AWG Pigtail Wires For Rear Brake","1","amazon.com","Standard Orders","Amazon","PINCKNEY","MI","48169-9205","MarketplaceFacilitator","10.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.32","-2.94","0","0","6.73"
"Sep 14, 2022 9:59:10 AM PDT","16514271941","Order","113-8151874-6025058","T36-KM119-A-PR","BAR Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Pick Up Trucks, Warehousing,Boats,","1","amazon.com","Standard Orders","Amazon","Pembroke Pines","FL","33029","MarketplaceFacilitator","10.99","0.77","0","0","0","0","0","0","0","0","-0.77","-1.32","-3.07","0","0","6.60"
"Sep 14, 2022 10:24:05 AM PDT","16514271941","Order","112-1256184-0589868","T36-KM119-A-PR","BAR Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Pick Up Trucks, Warehousing,Boats,","1","amazon.com","Standard Orders","Amazon","WRENTHAM","MA","02093-1803","MarketplaceFacilitator","9.99","0.62","0","0","0","0","0","0","0","0","-0.62","-1.20","-3.07","0","0","5.72"
"Sep 14, 2022 11:02:19 AM PDT","16514271941","Order","114-7104379-7524248","T36-KC212-R-PR","BAR Stick-on Rectangular Marker Reflectors - Universal Use Safety Kit Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Tra","1","amazon.com","Standard Orders","Amazon","DASSEL","MN","55325-7568","MarketplaceFacilitator","9.89","0.68","5.99","0.41","0","0","0","0","0","0","-1.09","-1.19","-8.46","0","0","6.23"
"Sep 14, 2022 1:10:01 PM PDT","16514271941","Order","113-3155044-4370603","CN038-139-B-PR","BAR Autotech 3 Buttons Remote Key Silicone Rubber Keyless Entry Case Fob and Key Skin for Tesla Model X P90d (1 Pair) (Blue)","1","amazon.com","Standard Orders","Amazon","Baltimore","MD","21224-6027","MarketplaceFacilitator","8.99","0","0","0","0","0","0","0","0","0","0","-1.08","-3.72","0","0","4.19"
"Sep 14, 2022 1:50:49 PM PDT","16514271941","Order","114-7956856-2212210","T36-KM120-R-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, Cars,","1","amazon.com","Standard Orders","Amazon","SCHROON LAKE","NY","12870-2614","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.20","-2.47","0","0","6.32"
"Sep 14, 2022 2:12:22 PM PDT","16514271941","Order","114-6214362-2577849","CN047-006-03","BAR AUTOTECH Japanese Lucky Cat Cute Mini Coin Purse Change Bag Credit cards Holder Wallet Bag for Girl, Boy, Children (Yellow)","1","amazon.com","Standard Orders","Amazon","El Monte","CA","91732","MarketplaceFacilitator","14.29","1.43","0.29","0","0","0","0","0","-0.29","0","-1.43","-2.14","-3.07","0","0","9.08"
"Sep 14, 2022 2:53:23 PM PDT","16514271941","Order","111-8552654-3325836","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","4","amazon.com","Standard Orders","Amazon","HUNTSVILLE","AL","35898","MarketplaceFacilitator","71.96","0","0.70","0","0","0","0","0","-0.70","0","0","-10.80","-15.83","0","0","45.33"
"Sep 14, 2022 3:09:59 PM PDT","16514271941","Order","112-8587208-0101804","CN047-006-02","BAR AUTOTECH Zipper Maneki Neko lucky cat - Chirimen Kimono Print Style Feng Shui Cat Coin Wallet Holder for Coin, Money, Credit cards (Pink)","1","amazon.com","Standard Orders","Amazon","TAMPA","FL","33634-7319","MarketplaceFacilitator","14.29","1.07","0","0","0","0","0","0","0","0","-1.07","-2.14","-3.96","0","0","8.19"
"Sep 14, 2022 4:12:27 PM PDT","16514271941","Order","114-4610991-0512206","CN047-006-02","BAR AUTOTECH Zipper Maneki Neko lucky cat - Chirimen Kimono Print Style Feng Shui Cat Coin Wallet Holder for Coin, Money, Credit cards (Pink)","1","amazon.com","Standard Orders","Amazon","SACO","ME","04072-2156","MarketplaceFacilitator","14.29","0.79","0","0","0","0","0","0","0","0","-0.79","-2.14","-3.96","0","0","8.19"
"Sep 14, 2022 4:26:38 PM PDT","16514271941","Refund","114-9944597-3524269","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","RIVERSIDE","CA","92505-2384","MarketplaceFacilitator","-9.99","-0.87","0","0","0","0","0","0","0","0","0.87","0.96","0","0","0","-9.03"
"Sep 14, 2022 4:51:31 PM PDT","16514271941","Order_Retrocharge","113-5343939-6261867","","retrocharge for orderid 113-5343939-6261867","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","-0.63","0","0","0","0","0"
"Sep 14, 2022 5:10:34 PM PDT","16514271941","Order","112-0613321-0164249","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","HONOLULU","HI","96815-1504","MarketplaceFacilitator","10.99","0.52","0","0","0","0","0","0","0","0","-0.52","-1.32","-2.47","0","0","7.20"
"Sep 14, 2022 6:06:27 PM PDT","16431002421","Order","113-2595793-6522624","N136-BA00101-2","2 Leads Deutsch Dual Outputs DT DTM Female Connector Socket Adapters Splitters Compatible for LED Work Chandelier Light Retrofit Connectors Wiring Har","1","amazon.com","Invoiced Orders","Amazon","SOUTH ROCKWOOD","MI","48179-9592","MarketplaceFacilitator","17.99","1.08","0","0","0","0","0","0","0","0","-1.08","-2.16","-3.72","0","0","12.11"
"Sep 14, 2022 8:04:36 PM PDT","16514271941","Order","113-7454404-1740200","N135-BB00412-PK","BAR AUTOTECH Cute Animal Mini Coin Bag Purses - Handbag Backpack for Girls, Boys, Women (Pink)","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11215-3493","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sep 14, 2022 8:24:51 PM PDT","16514271941","Order","111-2152271-1841011","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","MESA","AZ","85203-2799","MarketplaceFacilitator","9.99","0.83","0","0","0","0","0","0","0","0","-0.83","-1.20","-2.47","0","0","6.32"
"Sep 14, 2022 8:38:45 PM PDT","16514271941","Refund_Retrocharge","113-5343939-6261867","","retrocharge reversal for orderid 113-5343939-6261867","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0.63","0","0","0","0","0"
"Sep 14, 2022 9:51:54 PM PDT","16514271941","Order","113-0472045-9277046","CN047-006-02","BAR AUTOTECH Zipper Maneki Neko lucky cat - Chirimen Kimono Print Style Feng Shui Cat Coin Wallet Holder for Coin, Money, Credit cards (Pink)","1","amazon.com","Standard Orders","Amazon","MESA","AZ","85213-8641","MarketplaceFacilitator","14.29","1.19","0","0","0","0","0","0","0","0","-1.19","-2.14","-3.96","0","0","8.19"
"Sep 14, 2022 10:46:23 PM PDT","16514271941","Order","114-4676644-5603467","T61-YM-3140EOR-1-PR","Screw-Mount Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Screw Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","LIVERMORE","CA","94550-5122","MarketplaceFacilitator","9.99","1.02","0","0","0","0","0","0","0","0","-1.02","-1.20","-2.47","0","0","6.32"
"Sep 14, 2022 10:47:09 PM PDT","16514271941","Order","111-1262598-7489820","BB00261","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Cherry blossom)","1","amazon.com","Standard Orders","Amazon","CLERMONT","FL","34711-2427","MarketplaceFacilitator","21.49","1.50","0","0","0","0","0","0","0","0","-1.50","-3.22","-4.75","0","0","13.52"
"Sep 14, 2022 10:50:57 PM PDT","16514271941","Order","113-9283810-0154653","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","BRIDGEWATER","VA","22812-1244","MarketplaceFacilitator","10.99","0.58","0","0","0","0","0","0","0","0","-0.58","-1.32","-2.47","0","0","7.20"
"Sep 15, 2022 2:15:37 AM PDT","16514271941","Order","111-6007893-8315469","N136-BA00503-2WT","Quick Mount Riding Bicycle Wheel Rim Spoke White Reflective Reflectors - Safe Warning for Mountain Bike Road Bike Decoration Accessories (8.26x6.1x0.5","1","amazon.com","Standard Orders","Amazon","ITHACA","NEW YORK","14850-9797","MarketplaceFacilitator","10.99","0.88","0","0","0","0","0","0","0","0","-0.88","-1.32","-2.47","0","0","7.20"
"Sep 15, 2022 3:33:27 AM PDT","16514271941","Order","114-0362769-9392212","BA00145-2RD-UU","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Boat, Bicyc","1","amazon.com","Standard Orders","Amazon","WAHIAWA","HI","96786-7047","MarketplaceFacilitator","10.99","0.52","0","0","0","0","0","0","0","0","-0.52","-1.32","-2.66","0","0","7.01"
"Sep 15, 2022 4:31:58 AM PDT","16514271941","Order","113-5708859-3943405","BB00260","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Dark blue fan)","1","amazon.com","Standard Orders","Amazon","PALISADES PARK","NJ","07650-1608","MarketplaceFacilitator","21.49","1.42","0","0","0","0","0","0","0","0","-1.42","-3.22","-3.96","0","0","14.31"
"Sep 15, 2022 5:30:32 AM PDT","16514271941","Order","114-3424119-6192257","CN061-8P","BAR Autotech 8-Pin 81980-50030 066500-4650 Flashing Speed Adjustable Electronic LED Flasher Assy Relay Fix For Lexus Scion LED Turn Signal Light Bulbs","1","amazon.com","Standard Orders","Amazon","ALAMEDA","CALIFORNIA","94501-5413","MarketplaceFacilitator","13.19","1.42","5.99","0","0","0","0","0","-5.99","0","-1.42","-1.58","-2.66","0","0","8.95"
"Sep 15, 2022 7:59:33 AM PDT","16514271941","Order","113-9283810-0154653","T61-YM-3132ER-1-PR","Stick-on Hexagonal Reflectors - Front Fork Side Reflector for Motocross, Harley, Semi Trucks & Trailers, Warehousing, Boats, Service Trucks, Service V","1","amazon.com","Standard Orders","Amazon","BRIDGEWATER","VA","22812-1244","MarketplaceFacilitator","10.99","0.58","0","0","0","0","0","0","0","0","-0.58","-1.32","-2.66","0","0","7.01"
"Sep 15, 2022 7:59:33 AM PDT","16514271941","Order","113-9283810-0154653","T61-YM-3140ER-1-PR","Screw-Mount Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Screw Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","2","amazon.com","Standard Orders","Amazon","BRIDGEWATER","VA","22812-1244","MarketplaceFacilitator","21.98","1.16","0","0","0","0","0","0","0","0","-1.16","-2.64","-4.94","0","0","14.40"
"Sep 15, 2022 9:19:17 AM PDT","16514271941","Order","114-7020698-3248216","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","1","amazon.com","Standard Orders","Amazon","SCOTT AFB","IL","62225-4120","MarketplaceFacilitator","19.79","1.45","0","0","0","0","0","0","0","0","-1.45","-2.97","-3.96","0","0","12.86"
"Sep 15, 2022 9:50:22 AM PDT","16514271941","Order","113-7498757-4956210","CM-260019","BAR_Autotech &#x1F320; Universal 52mm Tripe 3 Gauge Meter Radio Din in Dash Panel Pod Black 2 Inch","1","amazon.com","Standard Orders","Amazon","NANUET","NY","10954-1022","MarketplaceFacilitator","16.49","1.38","0","0","0","0","0","0","0","0","-1.38","-1.98","-3.96","0","0","10.55"
"Sep 15, 2022 11:22:45 AM PDT","16514271941","Order","113-5832356-5881830","BB00264","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (New mimosa pudica)","1","amazon.com","Standard Orders","Amazon","ROSCOE","IL","61073-8141","MarketplaceFacilitator","21.49","1.67","0","0","0","0","0","0","0","0","-1.67","-3.22","-3.96","0","0","14.31"
"Sep 15, 2022 12:07:27 PM PDT","16514271941","Order","113-7000406-6989033","CN075-012-01-PR","BAR AUTOTECH Length Face Mask Lanyard with Snap Button - Comfortable Ribbon Fabric Anti-Lose Holder Hanger for Adult, Kids and Children ( 2pcs, Adult,","1","amazon.com","Standard Orders","Amazon","SAINT REGIS FALLS","NY","12980-1800","MarketplaceFacilitator","14.29","1.14","0","0","0","0","0","0","0","0","-1.14","-2.43","-3.43","0","0","8.43"
"Sep 15, 2022 1:09:15 PM PDT","16514271941","Adjustment","114-1037481-5242658","T36-KM206-A-PR","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.84","4.84"
"Sep 15, 2022 3:26:07 PM PDT","16514271941","Order","111-8552654-3325836","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","1","amazon.com","Standard Orders","Amazon","HUNTSVILLE","AL","35898","MarketplaceFacilitator","17.99","0","0.18","0","0","0","0","0","-0.18","0","0","-2.70","-3.96","0","0","11.33"
"Sep 15, 2022 4:10:51 PM PDT","16514271941","Order","113-0206665-7328271","T61-YM-3111R-1-PR","Stick-on Mini Round License Plate Reflectors - Safety Adhesive Backed Reflector Quick Mount for Motorcycle Rear Fender, Trailers Fence, Gate Posts (Pa","1","amazon.com","Standard Orders","Amazon","SAN FRANCISCO","CA","94112-3235","MarketplaceFacilitator","9.99","0.86","2.70","0","0","0","0","0","-2.70","0","-0.86","-1.20","-2.47","0","0","6.32"
"Sep 15, 2022 4:19:05 PM PDT","16514271941","Order","112-6607473-7668222","CM-000098-2-PR","BAR Autotech 1157 Replacement Sockets - BAY15D 2057 2357 7528 LED Bulbs Plastic Socket Holder Plugs Connectors with 20AWG Pigtail Wires For Rear Brake","1","amazon.com","Standard Orders","Amazon","COLLINSVILLE","IL","62234-2518","MarketplaceFacilitator","10.99","0.89","0","0","0","0","0","0","0","0","-0.89","-1.32","-2.94","0","0","6.73"
"Sep 15, 2022 5:46:21 PM PDT","16514271941","Order","111-3896842-1296225","T61-YM-4216EW-1-75","Waterproof LED Rear License Plate Tag Lights Backup Reverse Lights for Bike Vehicles Car Motorcycle Scooter (White)","2","amazon.com","Standard Orders","Amazon","ANTIOCH","TN","37013-3979","MarketplaceFacilitator","21.98","2.04","0","0","0","0","0","0","0","0","-2.04","-2.64","-4.94","0","0","14.40"
"Sep 15, 2022 5:47:31 PM PDT","16514271941","Order","113-9790956-3877056","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","FORT WORTH","TX","76109-1508","MarketplaceFacilitator","9.99","0.82","0","0","0","0","0","0","0","0","-0.82","-1.20","-2.47","0","0","6.32"
"Sep 15, 2022 6:53:10 PM PDT","16514271941","Order","114-5089425-4656222","TT2-YT-622","Heavy Duty Adjustable Elastics Stretch Lock Shock Bungee Cords Rope with PVC Coated Buckle All Black for Motorcycle, Cargo, Camping, RV, Trailer, Bicy","1","amazon.com","Standard Orders","Amazon","CARROLLTON","TEXAS","75010-4919","MarketplaceFacilitator","19.79","1.63","0","0","0","0","0","0","0","0","-1.63","-2.97","-3.96","0","0","12.86"
"Sep 15, 2022 7:31:15 PM PDT","16514271941","Order","114-7154783-0562645","CN047-006-02","BAR AUTOTECH Zipper Maneki Neko lucky cat - Chirimen Kimono Print Style Feng Shui Cat Coin Wallet Holder for Coin, Money, Credit cards (Pink)","1","amazon.com","Standard Orders","Amazon","Austin","TX","78744","MarketplaceFacilitator","14.29","1.18","0","0","0","0","0","0","0","0","-1.18","-2.14","-3.96","0","0","8.19"
"Sep 15, 2022 7:41:44 PM PDT","16514271941","Order","114-4941020-1040251","CN047-006-01","BAR AUTOTECH Zipper Japanese Style Lucky Cat - Fortune Cat Coin Purse Mini Pouch holder Keys Case for Credit cards, Makeup, Credit and Accessories (Re","1","amazon.com","Standard Orders","Amazon","Austin","TX","78744","MarketplaceFacilitator","14.29","1.18","0","0","0","0","0","0","0","0","-1.18","-2.14","-3.07","0","0","9.08"
"Sep 15, 2022 8:15:37 PM PDT","16514271941","Order","113-3575360-8745846","T61-YM-3140AEOR-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","DUMFRIES","VA","22026-3333","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.20","-3.07","0","0","5.72"
"Sep 15, 2022 11:29:05 PM PDT","16514271941","Order","112-0126018-6187462","CN047-001-13","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Blue Flower)","1","amazon.com","Standard Orders","Amazon","TULSA","OK","74127-5636","MarketplaceFacilitator","20.39","0.99","0","0","0","0","0","0","0","0","-0.99","-3.06","-3.07","0","0","14.26"
"Sep 16, 2022 4:31:23 AM PDT","16514271941","Order","113-2324623-2985069","CN047-001-26","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Green feathers)","1","amazon.com","Standard Orders","Amazon","NEW WINDSOR","NY","12553-6442","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sep 16, 2022 7:36:48 AM PDT","16514271941","Adjustment","114-9893880-7371415","T61-YM-3111R-1-PR","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.44","5.44"
"Sep 16, 2022 8:14:37 AM PDT","16514271941","Order","113-1354410-0606643","BB00249","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Blue flowers on red)","1","amazon.com","Standard Orders","Amazon","PHILA","PA","19121-1828","MarketplaceFacilitator","21.49","1.29","0","0","0","0","0","0","0","0","-1.29","-3.22","-3.96","0","0","14.31"
"Sep 16, 2022 8:35:04 AM PDT","16514271941","Order","111-9344109-3489043","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","Colorado Springs","CO","80919-5035","MarketplaceFacilitator","9.99","0.82","2.75","0","0","0","0","0","-2.75","0","-0.82","-1.20","-2.47","0","0","6.32"
"Sep 16, 2022 9:46:06 AM PDT","16514271941","Order","114-2216747-2550663","T61-YM-3140AER-1-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Cars, Trailer, Motorcycle, Trucks, Boa","1","amazon.com","Standard Orders","Amazon","CUMMING","GA","30040-2052","MarketplaceFacilitator","10.99","0.77","0","0","0","0","0","0","0","0","-0.77","-1.32","-2.47","0","0","7.20"
"Sep 16, 2022 10:43:35 AM PDT","16514271941","Order","111-1804087-7377064","CN047-006-02","BAR AUTOTECH Zipper Maneki Neko lucky cat - Chirimen Kimono Print Style Feng Shui Cat Coin Wallet Holder for Coin, Money, Credit cards (Pink)","1","amazon.com","Standard Orders","Amazon","HOBART","IN","46342-5653","MarketplaceFacilitator","14.29","1.00","0","0","0","0","0","0","0","0","-1.00","-2.14","-3.96","0","0","8.19"
"Sep 16, 2022 12:16:15 PM PDT","16514271941","FBA Customer Return Fee","112-2494498-7470604","X002HE8LDB","FBA Customer Return Per Unit Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sep 16, 2022 12:26:56 PM PDT","16514271941","Refund","114-6704343-1261813","T36-KM120-A-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, House","1","amazon.com","Standard Orders","Amazon","St Louis Park","MN","55426","MarketplaceFacilitator","-8.99","-0.68","0","0","0","0","0","0","0","0","0.68","0.86","0","0","0","-8.13"
"Sep 16, 2022 12:26:56 PM PDT","16514271941","Refund","114-6704343-1261813","T36-KM120-A-PR","Stick-on Rectangular Reflectors - Safety Spoke Reflective Quick Mount Custom Accessories Adhesive Reflector for Mailboxes, Garbage cans, Stakes, House","1","amazon.com","Standard Orders","Amazon","St Louis Park","MN","55426","MarketplaceFacilitator","-8.99","-0.68","0","0","0","0","0","0","0","0","0.68","0.86","0","0","0","-8.13"
"Sep 16, 2022 2:17:26 PM PDT","16514271941","Order","114-4518391-7503430","N135-BB00241","BAR AUTOTECH Cotton Japanese Pattern Wrist Bag Sleeve Knot Pouch Portable Purse Canvas Tote Gift for Girl, Boy, Wife, women (Graffiti)","1","amazon.com","Standard Orders","Amazon","IRVINGTON","NY","10533-1763","MarketplaceFacilitator","22.59","1.89","5.99","0.50","0","0","0","0","0","0","-2.39","-3.39","-11.39","0","0","13.80"
